"1/1000000"
"1/1000000"
"1/1000000"
"1/1000000"
"1/1000000"
"1/1000000"
"1/1000000"
"1/1000000"
"1/1000000"
"1/1000000"
"1/1000000"
"1/1000000"
"1/1000000"
"1/1000000"
"1/1000000"
"1/1000000"
"1/1000000"
"1/1000000"
0.003
0.003
0.003
0.003
0.003
0.003
0.003
0.003
0.003
0.003
0.003
0.003
0.003
0.003
0.003
0.003
0.003
0.003
0.110521
0.110521
0.110521
0.110521
0.110521
0.110521
0.110521
0.110521
0.110521
0.110521
0.110521
0.110521
0.110521
0.110521
0.110521
0.110521
0.110521
0.110521
4.07163
4.07163
4.07163
4.07163
4.07163
4.07163
4.07163
4.07163
4.07163
4.07163
4.07163
4.07163
4.07163
4.07163
4.07163
4.07163
4.07163
4.07163
150.
150.
150.
150.
150.
150.
150.
150.
150.
150.
150.
150.
150.
150.
150.
150.
150.
150.
