(Input power dbm vs output voltage in mv per https://www.pasternack.com/images/ProductPDF/PE8012.pdf) 

-9.546463450725065, 33.70847009231358 

-8.759422383928415, 39.35305864610006 

-7.972381317131765, 45.79791534134913 

-7.1853402503351145, 53.18609496697974 

-6.398299183538462, 61.50647735565488 

-5.611258116741812, 70.68042250698532 

-4.824217049945162, 80.88123507927465 

-4.0371759831485114, 92.35950347359118 

-3.250134916351861, 105.35568940364459 

-2.4630938495552073, 119.67536264712226 

-1.676052782758557, 136.80311250953218 

-0.8890117159619066, 154.74374118116202 

-0.10197064916525633, 174.66881903916266 

0.685070417631394, 194.8884725910209 

1.4721114844280443, 215.39728198409404 

2.2591525512246946, 237.3132855101931 

3.046193618021345, 260.90900150102556 

3.8332346848179952, 286.85080533065303 

4.6202757516146455, 315.03998129767126 

5.407316818411296, 344.54474275295286 

6.194357885207946, 380.00111597589614 

6.9813989520045965, 416.46609341170665 

7.768440018801247, 456.91123533303835 

8.555481085597897, 501.81245567043277 

9.342522152394547, 549.966471813353 

10.129563219191198, 604.648840925092 

10.916604285987848, 664.0684146489439 

11.703645352784498, 726.2610928083898 

12.490686419581149, 797.6316497764136 

13.170403704541894, 863.1936177256903 

13.922018348623848, 956.4123188056723 

14.839449541284406, 1061.2225056434702 

15.781949062548964, 1177.7267342643459 

16.557065264697176, 1280.9674778380668 

17.356031196142265, 1414.6014135210173 

18.214621450829515, 1566.76181014978 

19.00166251762617, 1718.918023514756 
